purchase_id,ingredient_id,branch_id,quantity,unit_cost_real,supplier_name,purchased_at
3246,6,1,14.93,192.89,Distribuidora Sabores MX,2026-05-25 08:00:00
3247,7,1,195.94,6.59,Insumos Generales Toluca,2026-05-25 08:00:00
3248,8,1,456.56,5.19,Panificadora San José,2026-05-25 08:00:00
3249,9,1,20.18,163.15,Carnes Selectas,2026-05-25 08:00:00
3250,10,1,23.93,173.74,Lácteos del Valle,2026-05-25 08:00:00
3251,11,1,314.35,12.87,Panificadora San José,2026-05-25 08:00:00
3252,12,1,11.12,129.06,Lácteos del Valle,2026-05-25 08:00:00
3253,13,1,479.96,2.06,Insumos Generales Toluca,2026-05-25 08:00:00
3254,14,1,35.49,63.13,Insumos Generales Toluca,2026-05-25 08:00:00
3255,15,1,2933.33,1.34,Empaques y Desechables MX,2026-05-25 08:00:00
3256,16,1,2946.7,1.72,Empaques y Desechables MX,2026-05-25 08:00:00
3257,17,1,3281.25,0.86,Empaques y Desechables MX,2026-05-25 08:00:00
3258,18,1,46.35,24.79,Insumos Generales Toluca,2026-05-25 08:00:00
3259,1,2,29.64,244.0,Café Origen SA,2026-05-25 08:00:00
3260,2,2,315.36,27.12,Lácteos del Valle,2026-05-25 08:00:00
3261,3,2,66.39,51.13,Lácteos del Valle,2026-05-25 08:00:00
3262,4,2,3938.66,0.41,Distribuidora Sabores MX,2026-05-25 08:00:00
3263,5,2,3996.07,0.38,Distribuidora Sabores MX,2026-05-25 08:00:00
3264,6,2,12.96,189.7,Distribuidora Sabores MX,2026-05-25 08:00:00
3265,7,2,183.04,6.9,Insumos Generales Toluca,2026-05-25 08:00:00
3266,8,2,502.05,4.91,Panificadora San José,2026-05-25 08:00:00
3267,9,2,23.4,155.63,Carnes Selectas,2026-05-25 08:00:00
3268,10,2,19.6,177.51,Lácteos del Valle,2026-05-25 08:00:00
3269,11,2,288.17,13.3,Panificadora San José,2026-05-25 08:00:00
3270,12,2,15.03,143.69,Lácteos del Valle,2026-05-25 08:00:00
3271,13,2,409.22,2.04,Insumos Generales Toluca,2026-05-25 08:00:00
3272,14,2,31.92,55.76,Insumos Generales Toluca,2026-05-25 08:00:00
3273,15,2,3437.85,1.29,Empaques y Desechables MX,2026-05-25 08:00:00
3274,16,2,3582.08,1.72,Empaques y Desechables MX,2026-05-25 08:00:00
3275,17,2,3346.3,0.93,Empaques y Desechables MX,2026-05-25 08:00:00
3276,18,2,40.84,24.74,Insumos Generales Toluca,2026-05-25 08:00:00
3277,1,1,26.31,248.74,Café Origen SA,2026-06-01 08:00:00
3278,2,1,312.26,28.4,Lácteos del Valle,2026-06-01 08:00:00
3279,3,1,53.17,49.64,Lácteos del Valle,2026-06-01 08:00:00
3280,4,1,4633.72,0.4,Distribuidora Sabores MX,2026-06-01 08:00:00
3281,5,1,4278.56,0.37,Distribuidora Sabores MX,2026-06-01 08:00:00
3282,6,1,15.04,185.74,Distribuidora Sabores MX,2026-06-01 08:00:00
3283,7,1,223.19,6.8,Insumos Generales Toluca,2026-06-01 08:00:00
3284,8,1,377.34,5.07,Panificadora San José,2026-06-01 08:00:00
3285,9,1,21.35,154.27,Carnes Selectas,2026-06-01 08:00:00
3286,10,1,22.68,177.04,Lácteos del Valle,2026-06-01 08:00:00
3287,11,1,344.96,13.37,Panificadora San José,2026-06-01 08:00:00
3288,12,1,13.43,138.11,Lácteos del Valle,2026-06-01 08:00:00
3289,13,1,552.37,1.9,Insumos Generales Toluca,2026-06-01 08:00:00
3290,14,1,37.12,63.81,Insumos Generales Toluca,2026-06-01 08:00:00
3291,15,1,3647.76,1.38,Empaques y Desechables MX,2026-06-01 08:00:00
3292,16,1,2390.87,1.67,Empaques y Desechables MX,2026-06-01 08:00:00
3293,17,1,3314.32,0.95,Empaques y Desechables MX,2026-06-01 08:00:00
3294,18,1,42.3,23.98,Insumos Generales Toluca,2026-06-01 08:00:00
3295,1,2,26.46,223.89,Café Origen SA,2026-06-01 08:00:00
3296,2,2,330.83,25.62,Lácteos del Valle,2026-06-01 08:00:00
3297,3,2,59.92,45.9,Lácteos del Valle,2026-06-01 08:00:00
3298,4,2,3376.45,0.38,Distribuidora Sabores MX,2026-06-01 08:00:00
3299,5,2,4913.31,0.38,Distribuidora Sabores MX,2026-06-01 08:00:00
3300,6,2,16.16,205.52,Distribuidora Sabores MX,2026-06-01 08:00:00
3301,7,2,222.41,6.33,Insumos Generales Toluca,2026-06-01 08:00:00
3302,8,2,399.43,5.1,Panificadora San José,2026-06-01 08:00:00
3303,9,2,29.66,152.32,Carnes Selectas,2026-06-01 08:00:00
3304,10,2,23.6,176.09,Lácteos del Valle,2026-06-01 08:00:00
3305,11,2,352.3,13.59,Panificadora San José,2026-06-01 08:00:00
3306,12,2,19.26,141.37,Lácteos del Valle,2026-06-01 08:00:00
3307,13,2,555.42,2.0,Insumos Generales Toluca,2026-06-01 08:00:00
3308,14,2,47.76,60.28,Insumos Generales Toluca,2026-06-01 08:00:00
3309,15,2,2821.69,1.47,Empaques y Desechables MX,2026-06-01 08:00:00
3310,16,2,3095.51,1.74,Empaques y Desechables MX,2026-06-01 08:00:00
3311,17,2,2490.52,0.91,Empaques y Desechables MX,2026-06-01 08:00:00
3312,18,2,43.89,24.21,Insumos Generales Toluca,2026-06-01 08:00:00
3313,1,1,21.01,233.17,Café Origen SA,2026-06-08 08:00:00
3314,2,1,276.0,26.25,Lácteos del Valle,2026-06-08 08:00:00
3315,3,1,57.21,51.11,Lácteos del Valle,2026-06-08 08:00:00
3316,4,1,4407.62,0.41,Distribuidora Sabores MX,2026-06-08 08:00:00
3317,5,1,5153.59,0.41,Distribuidora Sabores MX,2026-06-08 08:00:00
3318,6,1,14.42,198.72,Distribuidora Sabores MX,2026-06-08 08:00:00
3319,7,1,245.34,6.65,Insumos Generales Toluca,2026-06-08 08:00:00
3320,8,1,391.17,5.52,Panificadora San José,2026-06-08 08:00:00
3321,9,1,22.26,155.94,Carnes Selectas,2026-06-08 08:00:00
3322,10,1,16.28,165.28,Lácteos del Valle,2026-06-08 08:00:00
3323,11,1,235.85,13.12,Panificadora San José,2026-06-08 08:00:00
3324,12,1,12.8,149.88,Lácteos del Valle,2026-06-08 08:00:00
3325,13,1,503.59,1.98,Insumos Generales Toluca,2026-06-08 08:00:00
3326,14,1,34.39,65.69,Insumos Generales Toluca,2026-06-08 08:00:00
3327,15,1,3559.59,1.33,Empaques y Desechables MX,2026-06-08 08:00:00
3328,16,1,3280.48,1.57,Empaques y Desechables MX,2026-06-08 08:00:00
3329,17,1,3108.4,0.9,Empaques y Desechables MX,2026-06-08 08:00:00
3330,18,1,31.72,24.05,Insumos Generales Toluca,2026-06-08 08:00:00
3331,1,2,25.26,242.93,Café Origen SA,2026-06-08 08:00:00
3332,2,2,225.91,29.21,Lácteos del Valle,2026-06-08 08:00:00
3333,3,2,67.59,47.95,Lácteos del Valle,2026-06-08 08:00:00
3334,4,2,3810.57,0.36,Distribuidora Sabores MX,2026-06-08 08:00:00
3335,5,2,4577.65,0.38,Distribuidora Sabores MX,2026-06-08 08:00:00
3336,6,2,16.71,199.9,Distribuidora Sabores MX,2026-06-08 08:00:00
3337,7,2,156.54,6.7,Insumos Generales Toluca,2026-06-08 08:00:00
3338,8,2,384.31,5.01,Panificadora San José,2026-06-08 08:00:00
3339,9,2,27.91,144.49,Carnes Selectas,2026-06-08 08:00:00
3340,10,2,17.06,164.88,Lácteos del Valle,2026-06-08 08:00:00
3341,11,2,301.89,12.9,Panificadora San José,2026-06-08 08:00:00
3342,12,2,18.41,144.34,Lácteos del Valle,2026-06-08 08:00:00
3343,13,2,476.04,2.11,Insumos Generales Toluca,2026-06-08 08:00:00
3344,14,2,37.05,62.55,Insumos Generales Toluca,2026-06-08 08:00:00
3345,15,2,2991.74,1.28,Empaques y Desechables MX,2026-06-08 08:00:00
3346,16,2,1893.69,1.67,Empaques y Desechables MX,2026-06-08 08:00:00
3347,17,2,3765.25,0.87,Empaques y Desechables MX,2026-06-08 08:00:00
3348,18,2,45.17,24.84,Insumos Generales Toluca,2026-06-08 08:00:00
3349,1,1,24.03,229.35,Café Origen SA,2026-06-15 08:00:00
3350,2,1,264.86,26.86,Lácteos del Valle,2026-06-15 08:00:00
3351,3,1,57.54,48.3,Lácteos del Valle,2026-06-15 08:00:00
3352,4,1,3645.25,0.41,Distribuidora Sabores MX,2026-06-15 08:00:00
3353,5,1,4721.03,0.39,Distribuidora Sabores MX,2026-06-15 08:00:00
3354,6,1,15.92,201.38,Distribuidora Sabores MX,2026-06-15 08:00:00
3355,7,1,230.77,7.04,Insumos Generales Toluca,2026-06-15 08:00:00
3356,8,1,383.38,5.01,Panificadora San José,2026-06-15 08:00:00
3357,9,1,25.93,148.9,Carnes Selectas,2026-06-15 08:00:00
3358,10,1,14.45,172.97,Lácteos del Valle,2026-06-15 08:00:00
3359,11,1,233.91,12.05,Panificadora San José,2026-06-15 08:00:00
3360,12,1,14.5,147.36,Lácteos del Valle,2026-06-15 08:00:00
3361,13,1,477.64,1.84,Insumos Generales Toluca,2026-06-15 08:00:00
3362,14,1,40.32,65.48,Insumos Generales Toluca,2026-06-15 08:00:00
3363,15,1,3303.88,1.37,Empaques y Desechables MX,2026-06-15 08:00:00
3364,16,1,3265.2,1.65,Empaques y Desechables MX,2026-06-15 08:00:00
3365,17,1,3107.73,0.96,Empaques y Desechables MX,2026-06-15 08:00:00
3366,18,1,48.16,24.85,Insumos Generales Toluca,2026-06-15 08:00:00
3367,1,2,26.59,230.55,Café Origen SA,2026-06-15 08:00:00
3368,2,2,212.83,24.71,Lácteos del Valle,2026-06-15 08:00:00
3369,3,2,65.57,54.02,Lácteos del Valle,2026-06-15 08:00:00
3370,4,2,3925.18,0.41,Distribuidora Sabores MX,2026-06-15 08:00:00
3371,5,2,3783.24,0.39,Distribuidora Sabores MX,2026-06-15 08:00:00
3372,6,2,14.67,204.47,Distribuidora Sabores MX,2026-06-15 08:00:00
3373,7,2,200.51,6.71,Insumos Generales Toluca,2026-06-15 08:00:00
3374,8,2,538.73,4.8,Panificadora San José,2026-06-15 08:00:00
3375,9,2,23.91,145.87,Carnes Selectas,2026-06-15 08:00:00
3376,10,2,19.01,183.4,Lácteos del Valle,2026-06-15 08:00:00
3377,11,2,302.7,13.03,Panificadora San José,2026-06-15 08:00:00
3378,12,2,15.38,132.3,Lácteos del Valle,2026-06-15 08:00:00
3379,13,2,492.8,2.03,Insumos Generales Toluca,2026-06-15 08:00:00
3380,14,2,41.33,63.54,Insumos Generales Toluca,2026-06-15 08:00:00
3381,15,2,2663.23,1.21,Empaques y Desechables MX,2026-06-15 08:00:00
3382,16,2,2570.95,1.6,Empaques y Desechables MX,2026-06-15 08:00:00
3383,17,2,2891.85,0.88,Empaques y Desechables MX,2026-06-15 08:00:00
3384,18,2,39.01,22.81,Insumos Generales Toluca,2026-06-15 08:00:00
3385,1,1,27.43,237.4,Café Origen SA,2026-06-22 08:00:00
3386,2,1,339.08,28.18,Lácteos del Valle,2026-06-22 08:00:00
3387,3,1,54.43,49.76,Lácteos del Valle,2026-06-22 08:00:00
3388,4,1,3987.19,0.39,Distribuidora Sabores MX,2026-06-22 08:00:00
3389,5,1,4875.21,0.38,Distribuidora Sabores MX,2026-06-22 08:00:00
3390,6,1,14.33,204.39,Distribuidora Sabores MX,2026-06-22 08:00:00
3391,7,1,204.15,6.99,Insumos Generales Toluca,2026-06-22 08:00:00
3392,8,1,435.12,4.82,Panificadora San José,2026-06-22 08:00:00
3393,9,1,25.01,154.55,Carnes Selectas,2026-06-22 08:00:00
3394,10,1,21.53,190.04,Lácteos del Valle,2026-06-22 08:00:00
3395,11,1,211.99,13.44,Panificadora San José,2026-06-22 08:00:00
3396,12,1,13.55,146.23,Lácteos del Valle,2026-06-22 08:00:00
3397,13,1,558.77,1.89,Insumos Generales Toluca,2026-06-22 08:00:00
3398,14,1,39.4,62.09,Insumos Generales Toluca,2026-06-22 08:00:00
3399,15,1,2821.47,1.39,Empaques y Desechables MX,2026-06-22 08:00:00
3400,16,1,2628.64,1.7,Empaques y Desechables MX,2026-06-22 08:00:00
3401,17,1,3297.04,0.81,Empaques y Desechables MX,2026-06-22 08:00:00
3402,18,1,36.72,25.39,Insumos Generales Toluca,2026-06-22 08:00:00
3403,1,2,30.94,245.3,Café Origen SA,2026-06-22 08:00:00
3404,2,2,380.5,26.39,Lácteos del Valle,2026-06-22 08:00:00
3405,3,2,54.25,51.2,Lácteos del Valle,2026-06-22 08:00:00
3406,4,2,3770.45,0.4,Distribuidora Sabores MX,2026-06-22 08:00:00
3407,5,2,3368.1,0.41,Distribuidora Sabores MX,2026-06-22 08:00:00
3408,6,2,15.19,200.95,Distribuidora Sabores MX,2026-06-22 08:00:00
3409,7,2,215.53,6.34,Insumos Generales Toluca,2026-06-22 08:00:00
3410,8,2,338.7,4.77,Panificadora San José,2026-06-22 08:00:00
3411,9,2,26.65,151.7,Carnes Selectas,2026-06-22 08:00:00
3412,10,2,23.51,171.29,Lácteos del Valle,2026-06-22 08:00:00
3413,11,2,306.06,13.55,Panificadora San José,2026-06-22 08:00:00
3414,12,2,14.27,142.41,Lácteos del Valle,2026-06-22 08:00:00
3415,13,2,432.76,2.02,Insumos Generales Toluca,2026-06-22 08:00:00
3416,14,2,46.0,58.59,Insumos Generales Toluca,2026-06-22 08:00:00
3417,15,2,3509.01,1.42,Empaques y Desechables MX,2026-06-22 08:00:00
3418,16,2,2564.4,1.61,Empaques y Desechables MX,2026-06-22 08:00:00
3419,17,2,2089.52,0.88,Empaques y Desechables MX,2026-06-22 08:00:00
3420,18,2,39.3,23.68,Insumos Generales Toluca,2026-06-22 08:00:00
3421,1,1,21.05,264.86,Café Origen SA,2026-06-29 08:00:00
3422,2,1,229.95,27.2,Lácteos del Valle,2026-06-29 08:00:00
3423,3,1,60.67,52.17,Lácteos del Valle,2026-06-29 08:00:00
3424,4,1,4121.85,0.38,Distribuidora Sabores MX,2026-06-29 08:00:00
3425,5,1,3432.69,0.4,Distribuidora Sabores MX,2026-06-29 08:00:00
3426,6,1,12.57,210.85,Distribuidora Sabores MX,2026-06-29 08:00:00
3427,7,1,215.65,6.88,Insumos Generales Toluca,2026-06-29 08:00:00
3428,8,1,398.3,5.29,Panificadora San José,2026-06-29 08:00:00
3429,9,1,25.9,149.62,Carnes Selectas,2026-06-29 08:00:00
3430,10,1,17.48,167.64,Lácteos del Valle,2026-06-29 08:00:00
3431,11,1,338.5,13.88,Panificadora San José,2026-06-29 08:00:00
3432,12,1,15.32,150.22,Lácteos del Valle,2026-06-29 08:00:00
3433,13,1,637.47,1.97,Insumos Generales Toluca,2026-06-29 08:00:00
3434,14,1,40.77,59.07,Insumos Generales Toluca,2026-06-29 08:00:00
3435,15,1,2419.4,1.41,Empaques y Desechables MX,2026-06-29 08:00:00
3436,16,1,3116.97,1.68,Empaques y Desechables MX,2026-06-29 08:00:00
3437,17,1,2995.43,0.88,Empaques y Desechables MX,2026-06-29 08:00:00
3438,18,1,46.95,24.51,Insumos Generales Toluca,2026-06-29 08:00:00
3439,1,2,24.53,244.89,Café Origen SA,2026-06-29 08:00:00
3440,2,2,332.23,26.99,Lácteos del Valle,2026-06-29 08:00:00
3441,3,2,70.24,52.03,Lácteos del Valle,2026-06-29 08:00:00
3442,4,2,3400.75,0.41,Distribuidora Sabores MX,2026-06-29 08:00:00
3443,5,2,2854.44,0.41,Distribuidora Sabores MX,2026-06-29 08:00:00
3444,6,2,15.81,199.57,Distribuidora Sabores MX,2026-06-29 08:00:00
3445,7,2,208.94,6.33,Insumos Generales Toluca,2026-06-29 08:00:00
3446,8,2,356.59,4.68,Panificadora San José,2026-06-29 08:00:00
3447,9,2,27.3,151.56,Carnes Selectas,2026-06-29 08:00:00
3448,10,2,20.95,189.48,Lácteos del Valle,2026-06-29 08:00:00
3449,11,2,276.74,13.15,Panificadora San José,2026-06-29 08:00:00
3450,12,2,17.43,139.27,Lácteos del Valle,2026-06-29 08:00:00
3451,13,2,441.3,1.99,Insumos Generales Toluca,2026-06-29 08:00:00
3452,14,2,39.99,60.1,Insumos Generales Toluca,2026-06-29 08:00:00
3453,15,2,2496.83,1.36,Empaques y Desechables MX,2026-06-29 08:00:00
3454,16,2,3218.7,1.62,Empaques y Desechables MX,2026-06-29 08:00:00
3455,17,2,2982.87,0.92,Empaques y Desechables MX,2026-06-29 08:00:00
3456,18,2,44.06,24.14,Insumos Generales Toluca,2026-06-29 08:00:00
3457,1,1,28.43,268.03,Café Origen SA,2026-07-06 08:00:00
3458,2,1,287.16,26.49,Lácteos del Valle,2026-07-06 08:00:00
3459,3,1,69.24,47.44,Lácteos del Valle,2026-07-06 08:00:00
3460,4,1,4784.51,0.4,Distribuidora Sabores MX,2026-07-06 08:00:00
3461,5,1,3546.39,0.41,Distribuidora Sabores MX,2026-07-06 08:00:00
3462,6,1,18.49,192.58,Distribuidora Sabores MX,2026-07-06 08:00:00
3463,7,1,184.02,6.78,Insumos Generales Toluca,2026-07-06 08:00:00
3464,8,1,394.83,5.08,Panificadora San José,2026-07-06 08:00:00
3465,9,1,22.17,156.74,Carnes Selectas,2026-07-06 08:00:00
3466,10,1,21.86,185.52,Lácteos del Valle,2026-07-06 08:00:00
3467,11,1,208.63,12.9,Panificadora San José,2026-07-06 08:00:00
3468,12,1,16.18,137.79,Lácteos del Valle,2026-07-06 08:00:00
3469,13,1,440.2,2.0,Insumos Generales Toluca,2026-07-06 08:00:00
3470,14,1,38.01,63.46,Insumos Generales Toluca,2026-07-06 08:00:00
3471,15,1,3747.69,1.37,Empaques y Desechables MX,2026-07-06 08:00:00
3472,16,1,3108.05,1.72,Empaques y Desechables MX,2026-07-06 08:00:00
3473,17,1,2998.69,0.91,Empaques y Desechables MX,2026-07-06 08:00:00
3474,18,1,40.02,24.28,Insumos Generales Toluca,2026-07-06 08:00:00
3475,1,2,20.75,248.28,Café Origen SA,2026-07-06 08:00:00
3476,2,2,271.66,26.12,Lácteos del Valle,2026-07-06 08:00:00
3477,3,2,82.77,50.18,Lácteos del Valle,2026-07-06 08:00:00
3478,4,2,4176.76,0.41,Distribuidora Sabores MX,2026-07-06 08:00:00
3479,5,2,3631.76,0.37,Distribuidora Sabores MX,2026-07-06 08:00:00
3480,6,2,11.19,191.51,Distribuidora Sabores MX,2026-07-06 08:00:00
3481,7,2,239.68,6.38,Insumos Generales Toluca,2026-07-06 08:00:00
3482,8,2,336.92,4.69,Panificadora San José,2026-07-06 08:00:00
3483,9,2,23.14,148.84,Carnes Selectas,2026-07-06 08:00:00
3484,10,2,17.22,181.24,Lácteos del Valle,2026-07-06 08:00:00
3485,11,2,336.5,11.79,Panificadora San José,2026-07-06 08:00:00
3486,12,2,16.64,140.13,Lácteos del Valle,2026-07-06 08:00:00
3487,13,2,476.46,1.94,Insumos Generales Toluca,2026-07-06 08:00:00
3488,14,2,42.12,59.95,Insumos Generales Toluca,2026-07-06 08:00:00
3489,15,2,3082.9,1.3,Empaques y Desechables MX,2026-07-06 08:00:00
3490,16,2,2510.9,1.76,Empaques y Desechables MX,2026-07-06 08:00:00
3491,17,2,3011.02,0.92,Empaques y Desechables MX,2026-07-06 08:00:00
3492,18,2,31.07,25.34,Insumos Generales Toluca,2026-07-06 08:00:00
3493,1,1,28.39,252.75,Café Origen SA,2026-07-13 08:00:00
3494,2,1,266.11,26.85,Lácteos del Valle,2026-07-13 08:00:00
3495,3,1,63.02,51.79,Lácteos del Valle,2026-07-13 08:00:00
3496,4,1,3441.27,0.41,Distribuidora Sabores MX,2026-07-13 08:00:00
3497,5,1,4501.0,0.38,Distribuidora Sabores MX,2026-07-13 08:00:00
3498,6,1,13.94,196.81,Distribuidora Sabores MX,2026-07-13 08:00:00
3499,7,1,194.51,6.67,Insumos Generales Toluca,2026-07-13 08:00:00
3500,8,1,412.07,4.76,Panificadora San José,2026-07-13 08:00:00
3501,9,1,20.1,146.07,Carnes Selectas,2026-07-13 08:00:00
3502,10,1,15.69,174.55,Lácteos del Valle,2026-07-13 08:00:00
3503,11,1,264.87,12.08,Panificadora San José,2026-07-13 08:00:00
3504,12,1,13.67,150.91,Lácteos del Valle,2026-07-13 08:00:00
3505,13,1,500.45,1.96,Insumos Generales Toluca,2026-07-13 08:00:00
3506,14,1,39.87,55.87,Insumos Generales Toluca,2026-07-13 08:00:00
3507,15,1,3080.48,1.38,Empaques y Desechables MX,2026-07-13 08:00:00
3508,16,1,2169.2,1.66,Empaques y Desechables MX,2026-07-13 08:00:00
3509,17,1,3011.41,0.88,Empaques y Desechables MX,2026-07-13 08:00:00
3510,18,1,33.83,23.83,Insumos Generales Toluca,2026-07-13 08:00:00
3511,1,2,22.57,256.89,Café Origen SA,2026-07-13 08:00:00
3512,2,2,250.56,27.33,Lácteos del Valle,2026-07-13 08:00:00
3513,3,2,67.34,46.01,Lácteos del Valle,2026-07-13 08:00:00
3514,4,2,3643.24,0.39,Distribuidora Sabores MX,2026-07-13 08:00:00
3515,5,2,3059.06,0.38,Distribuidora Sabores MX,2026-07-13 08:00:00
3516,6,2,12.42,207.01,Distribuidora Sabores MX,2026-07-13 08:00:00
3517,7,2,184.96,6.59,Insumos Generales Toluca,2026-07-13 08:00:00
3518,8,2,439.03,5.05,Panificadora San José,2026-07-13 08:00:00
3519,9,2,23.75,146.53,Carnes Selectas,2026-07-13 08:00:00
3520,10,2,14.34,186.41,Lácteos del Valle,2026-07-13 08:00:00
3521,11,2,273.55,12.84,Panificadora San José,2026-07-13 08:00:00
3522,12,2,11.91,149.55,Lácteos del Valle,2026-07-13 08:00:00
3523,13,2,507.54,2.02,Insumos Generales Toluca,2026-07-13 08:00:00
3524,14,2,36.05,58.94,Insumos Generales Toluca,2026-07-13 08:00:00
3525,15,2,3136.8,1.36,Empaques y Desechables MX,2026-07-13 08:00:00
3526,16,2,3440.23,1.62,Empaques y Desechables MX,2026-07-13 08:00:00
3527,17,2,2433.54,0.88,Empaques y Desechables MX,2026-07-13 08:00:00
3528,18,2,46.46,22.48,Insumos Generales Toluca,2026-07-13 08:00:00
3529,1,1,24.43,248.15,Café Origen SA,2026-07-20 08:00:00
3530,2,1,330.58,25.17,Lácteos del Valle,2026-07-20 08:00:00
3531,3,1,62.09,47.21,Lácteos del Valle,2026-07-20 08:00:00
3532,4,1,2965.08,0.4,Distribuidora Sabores MX,2026-07-20 08:00:00
3533,5,1,3392.27,0.39,Distribuidora Sabores MX,2026-07-20 08:00:00
3534,6,1,17.24,202.32,Distribuidora Sabores MX,2026-07-20 08:00:00
3535,7,1,187.61,6.65,Insumos Generales Toluca,2026-07-20 08:00:00
3536,8,1,359.59,5.13,Panificadora San José,2026-07-20 08:00:00
3537,9,1,23.56,146.21,Carnes Selectas,2026-07-20 08:00:00
3538,10,1,18.27,190.13,Lácteos del Valle,2026-07-20 08:00:00
3539,11,1,269.44,13.92,Panificadora San José,2026-07-20 08:00:00
3540,12,1,16.11,153.64,Lácteos del Valle,2026-07-20 08:00:00
3541,13,1,468.69,1.92,Insumos Generales Toluca,2026-07-20 08:00:00
3542,14,1,37.68,61.38,Insumos Generales Toluca,2026-07-20 08:00:00
3543,15,1,2490.78,1.24,Empaques y Desechables MX,2026-07-20 08:00:00
3544,16,1,3040.16,1.7,Empaques y Desechables MX,2026-07-20 08:00:00
3545,17,1,2808.08,0.87,Empaques y Desechables MX,2026-07-20 08:00:00
3546,18,1,41.72,24.47,Insumos Generales Toluca,2026-07-20 08:00:00
3547,1,2,21.78,243.32,Café Origen SA,2026-07-20 08:00:00
3548,2,2,378.87,28.25,Lácteos del Valle,2026-07-20 08:00:00
3549,3,2,67.91,48.96,Lácteos del Valle,2026-07-20 08:00:00
3550,4,2,4161.34,0.41,Distribuidora Sabores MX,2026-07-20 08:00:00
3551,5,2,3832.02,0.39,Distribuidora Sabores MX,2026-07-20 08:00:00
3552,6,2,16.75,194.0,Distribuidora Sabores MX,2026-07-20 08:00:00
3553,7,2,271.13,7.18,Insumos Generales Toluca,2026-07-20 08:00:00
3554,8,2,296.03,4.93,Panificadora San José,2026-07-20 08:00:00
3555,9,2,26.9,151.11,Carnes Selectas,2026-07-20 08:00:00
3556,10,2,19.28,185.81,Lácteos del Valle,2026-07-20 08:00:00
3557,11,2,302.88,13.61,Panificadora San José,2026-07-20 08:00:00
3558,12,2,10.26,150.66,Lácteos del Valle,2026-07-20 08:00:00
3559,13,2,579.26,2.06,Insumos Generales Toluca,2026-07-20 08:00:00
3560,14,2,45.57,59.69,Insumos Generales Toluca,2026-07-20 08:00:00
3561,15,2,3256.43,1.3,Empaques y Desechables MX,2026-07-20 08:00:00
3562,16,2,3143.62,1.82,Empaques y Desechables MX,2026-07-20 08:00:00
3563,17,2,2765.2,0.89,Empaques y Desechables MX,2026-07-20 08:00:00
3564,18,2,33.22,25.66,Insumos Generales Toluca,2026-07-20 08:00:00
3565,1,1,18.59,243.3,Café Origen SA,2026-07-27 08:00:00
3566,2,1,293.73,26.16,Lácteos del Valle,2026-07-27 08:00:00
3567,3,1,61.64,50.27,Lácteos del Valle,2026-07-27 08:00:00
3568,4,1,2845.54,0.4,Distribuidora Sabores MX,2026-07-27 08:00:00
3569,5,1,4247.09,0.41,Distribuidora Sabores MX,2026-07-27 08:00:00
3570,6,1,15.43,194.15,Distribuidora Sabores MX,2026-07-27 08:00:00
3571,7,1,219.68,6.81,Insumos Generales Toluca,2026-07-27 08:00:00
3572,8,1,347.02,5.19,Panificadora San José,2026-07-27 08:00:00
3573,9,1,23.72,159.97,Carnes Selectas,2026-07-27 08:00:00
3574,10,1,20.4,172.32,Lácteos del Valle,2026-07-27 08:00:00
3575,11,1,234.2,13.4,Panificadora San José,2026-07-27 08:00:00
3576,12,1,15.59,146.74,Lácteos del Valle,2026-07-27 08:00:00
3577,13,1,501.25,1.98,Insumos Generales Toluca,2026-07-27 08:00:00
3578,14,1,33.92,58.7,Insumos Generales Toluca,2026-07-27 08:00:00
3579,15,1,2919.02,1.34,Empaques y Desechables MX,2026-07-27 08:00:00
3580,16,1,2594.74,1.64,Empaques y Desechables MX,2026-07-27 08:00:00
3581,17,1,2606.12,0.94,Empaques y Desechables MX,2026-07-27 08:00:00
3582,18,1,34.2,24.66,Insumos Generales Toluca,2026-07-27 08:00:00
3583,1,2,26.1,251.76,Café Origen SA,2026-07-27 08:00:00
3584,2,2,292.35,27.22,Lácteos del Valle,2026-07-27 08:00:00
3585,3,2,67.69,51.35,Lácteos del Valle,2026-07-27 08:00:00
3586,4,2,3845.75,0.37,Distribuidora Sabores MX,2026-07-27 08:00:00
3587,5,2,4628.28,0.4,Distribuidora Sabores MX,2026-07-27 08:00:00
